rgn_id,count,year
1.0,79e3,1960
1.0,82656.0,1961
1.0,85472.0,1962
1.0,87784.0,1963
1.0,89880.0,1964
1.0,92e3,1965
1.0,94336.0,1966
1.0,97032.0,1967
1.0,100184.0,1968
1.0,103840.0,1969
1.0,108e3,1970
1.0,113610.0,1971
1.0,119138.0,1972
1.0,124330.0,1973
1.0,128994.0,1974
1.0,133e3,1975
1.0,136203.0,1976
1.0,138442.0,1977
1.0,140008.0,1978
1.0,141414.0,1979
1.0,143e3,1980
1.0,144e3,1981
1.0,144500.0,1982
1.0,145400.0,1983
1.0,150616.0,1984
1.0,153e3,1985
1.0,154e3,1986
1.0,156751.0,1987
1.0,159710.0,1988
1.0,164200.0,1989
1.0,168e3,1990
1.0,172167.0,1991
1.0,176724.0,1992
1.0,181696.0,1993
1.0,187111.0,1994
1.0,193e3,1995
1.0,197e3,1996
1.0,201642.0,1997
1.0,205e3,1998
1.0,209214.0,1999
1.0,213230.0,2000
1.0,217324.0,2001
1.0,221490.0,2002
1.0,225735.0,2003
1.0,230068.0,2004
1.0,234393.0,2005
1.0,238459.0,2006
1.0,242400.0,2007
1.0,243985.0,2008
1.0,245580.0,2009
1.0,249992.0,2010
1.0,254024.0,2011
1.0,258121.0,2012
